V160001,pid3,party,biden,ryan,merkel,putin,roberts,talk,meeting,wear,work,campaigndon,partydon,attend,petition,post,contact,vote16,feeldem,feelrep,feellib,feelcons,pid7,ideo7,ideo3
301706,(3) 3. Independent,Independent,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,15,15,30,70,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
301707,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,50,50,,,(5) 5. Independent-Republican,,
301708,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,60,(3) 3. Independent-Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
301709,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,15,40,,,(5) 5. Independent-Republican,,
301710,(1) 1. Democrat,Democrat,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,60,20,60,40,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
301712,(1) 1. Democrat,Democrat,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,60,15,85,30,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
301717,(1) 1. Democrat,Democrat,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,85,50,50,85,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
301720,(1) 1. Democrat,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,50,70,100,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
301721,(3) 3. Independent,Independent,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,50,40,(5) 5. Independent-Republican,(99) 99. Haven't thought much about this,(2) 2. Conservative
301724,(2) 2. Republican,Republican,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,60,50,50,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
301727,(2) 2. Republican,Republican,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,15,70,50,85,(7) 7. Strong Republican,(06) 6. Conservative,
301731,(3) 3. Independent,Independent,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85,40,50,85,(3) 3. Independent-Democrat,(06) 6. Conservative,
301734,(3) 3. Independent,Independent,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,30,50,50,50,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
301741,(2) 2. Republican,Republican,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,40,15,70,(7) 7. Strong Republican,(06) 6. Conservative,
301746,(1) 1. Democrat,Democrat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,,70,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,
301748,(3) 3. Independent,Independent,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,70,40,70,40,(3) 3. Independent-Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
301749,(5) 5. Other party SPECIFY,Other,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,70,15,70,40,(3) 3. Independent-Democrat,(01) 1. Extremely liberal,
301759,(1) 1. Democrat,Democrat,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,85,15,100,50,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
301760,(3) 3. Independent,Independent,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,50,50,100,100,(5) 5. Independent-Republican,(03) 3. Slightly liberal,
301761,(3) 3. Independent,Independent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,15,85,70,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
301766,(5) 5. Other party SPECIFY,Other,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,60,15,50,30,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
301767,(3) 3. Independent,Independent,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,30,30,40,50,(3) 3. Independent-Democrat,(05) 5. Slightly conservative,
301770,(2) 2. Republican,Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,30,70,(7) 7. Strong Republican,(05) 5. Slightly conservative,
301774,(2) 2. Republican,Republican,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,60,60,70,(6) 6. Not very strong Republican,(03) 3. Slightly liberal,
301776,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,0,100,,,(7) 7. Strong Republican,,
301777,(3) 3. Independent,Independent,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,40,0,70,40,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
301778,(3) 3. Independent,Independent,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,50,50,50,50,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
301779,(3) 3. Independent,Independent,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,60,60,85,85,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
301782,(0) 0. No preference (FTF ONLY),No Party,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,85,50,50,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
301784,(2) 2. Republican,Republican,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,85,60,70,(6) 6. Not very strong Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
301786,(1) 1. Democrat,Democrat,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,50,0,100,0,(1) 1. Strong Democrat,(02) 2. Liberal,
301787,(3) 3. Independent,Independent,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,40,70,70,70,(3) 3. Independent-Democrat,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
301789,(1) 1. Democrat,Democrat,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,15,50,60,(1) 1. Strong Democrat,(05) 5. Slightly conservative,
301791,(1) 1. Democrat,Democrat,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,60,30,60,40,(1) 1. Strong Democrat,(03) 3. Slightly liberal,
301795,(2) 2. Republican,Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,50,15,70,(6) 6. Not very strong Republican,(06) 6. Conservative,
301799,(1) 1. Democrat,Democrat,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,70,30,60,50,(1) 1. Strong Democrat,(02) 2. Liberal,
301801,(5) 5. Other party SPECIFY,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,50,70,40,(4) 4. Independent,(02) 2. Liberal,
301802,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,50,50,50,(4) 4. Independent,(05) 5. Slightly conservative,
301803,(1) 1. Democrat,Democrat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,15,50,70,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
301804,(3) 3. Independent,Independent,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,85,30,70,(4) 4. Independent,(99) 99. Haven't thought much about this,(2) 2. Conservative
301805,(1) 1. Democrat,Democrat,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,90,10,100,70,(1) 1. Strong Democrat,(02) 2. Liberal,
301807,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,0,100,,,(7) 7. Strong Republican,,
301809,(3) 3. Independent,Independent,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,70,15,60,30,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
301810,(2) 2. Republican,Republican,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,60,50,50,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
301811,(3) 3. Independent,Independent,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,55,50,50,60,(3) 3. Independent-Democrat,(99) 99. Haven't thought much about this,(1) 1. Liberal
301812,(1) 1. Democrat,Democrat,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,15,100,100,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
301821,(3) 3. Independent,Independent,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,50,30,60,60,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
301828,(3) 3. Independent,Independent,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,100,10,(3) 3. Independent-Democrat,(01) 1. Extremely liberal,
301831,(2) 2. Republican,Republican,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,50,15,70,(7) 7. Strong Republican,(06) 6. Conservative,
301838,(2) 2. Republican,Republican,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,30,85,50,60,(7) 7. Strong Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
301839,(3) 3. Independent,Independent,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,50,50,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
301840,(3) 3. Independent,Independent,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,50,30,60,40,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
301843,(5) 5. Other party SPECIFY,Other,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,85,(5) 5. Independent-Republican,(06) 6. Conservative,
301844,(5) 5. Other party SPECIFY,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,85,15,70,50,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
301846,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,60,50,,,(2) 2. Not very strong Democrat,,
301848,(3) 3. Independent,Independent,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,70,85,40,40,(5) 5. Independent-Republican,(06) 6. Conservative,
301851,(3) 3. Independent,Independent,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,40,60,40,60,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
301854,(2) 2. Republican,Republican,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,60,50,50,(6) 6. Not very strong Republican,(99) 99. Haven't thought much about this,(3) 3. Moderate
301856,(1) 1. Democrat,Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,70,85,70,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
301857,(3) 3. Independent,Independent,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,40,40,60,30,(3) 3. Independent-Democrat,(02) 2. Liberal,
301858,(3) 3. Independent,Independent,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,85,50,70,40,(3) 3. Independent-Democrat,(03) 3. Slightly liberal,
301860,(2) 2. Republican,Republican,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,30,60,40,100,(7) 7. Strong Republican,(06) 6. Conservative,
301862,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,15,85,,,(7) 7. Strong Republican,,
301863,(2) 2. Republican,Republican,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,85,15,85,(7) 7. Strong Republican,(05) 5. Slightly conservative,
301865,(2) 2. Republican,Republican,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,50,0,50,(7) 7. Strong Republican,(06) 6. Conservative,
301870,(1) 1. Democrat,Democrat,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
301873,(1) 1. Democrat,Democrat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,85,50,50,60,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
301875,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,40,60,,,(3) 3. Independent-Democrat,,
301876,(1) 1. Democrat,Democrat,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,85,15,70,30,(1) 1. Strong Democrat,(03) 3. Slightly liberal,
301877,(1) 1. Democrat,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,50,50,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
301879,(1) 1. Democrat,Democrat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,100,50,100,60,(1) 1. Strong Democrat,(01) 1. Extremely liberal,
301880,(1) 1. Democrat,Democrat,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,85,30,60,40,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
301881,,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,60,(4) 4. Independent,(04) 4. Moderate/ middle of the road,
301883,(3) 3. Independent,Independent,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,100,(3) 3. Independent-Democrat,(06) 6. Conservative,
301890,(3) 3. Independent,Independent,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,85,0,0,(5) 5. Independent-Republican,(02) 2. Liberal,
301891,(1) 1. Democrat,Democrat,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,70,60,70,40,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
301893,(1) 1. Democrat,Democrat,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,70,30,100,50,(1) 1. Strong Democrat,(02) 2. Liberal,
301894,(3) 3. Independent,Independent,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,60,50,60,50,(3) 3. Independent-Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
301895,(1) 1. Democrat,Democrat,1,1,0,0,1,0,1,0,0,0,,0,1,0,1,0,60,15,,,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
301896,(3) 3. Independent,Independent,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,30,50,50,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
301897,(2) 2. Republican,Republican,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,50,50,(6) 6. Not very strong Republican,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
301902,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,0,60,,,(5) 5. Independent-Republican,,
301904,(3) 3. Independent,Independent,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,40,40,40,60,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
301906,(1) 1. Democrat,Democrat,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,60,15,100,30,(1) 1. Strong Democrat,(01) 1. Extremely liberal,
301909,(3) 3. Independent,Independent,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85,60,60,60,(4) 4. Independent,(05) 5. Slightly conservative,
301910,(1) 1. Democrat,Democrat,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,100,15,100,30,(1) 1. Strong Democrat,(01) 1. Extremely liberal,
301914,(2) 2. Republican,Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,90,40,70,(7) 7. Strong Republican,(06) 6. Conservative,
301917,(1) 1. Democrat,Democrat,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,85,0,60,50,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(1) 1. Liberal
301918,(2) 2. Republican,Republican,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40,70,60,70,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
301921,(3) 3. Independent,Independent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,70,40,60,(3) 3. Independent-Democrat,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
301925,(3) 3. Independent,Independent,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,70,100,(5) 5. Independent-Republican,(06) 6. Conservative,
301926,(3) 3. Independent,Independent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,50,70,50,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
301930,(2) 2. Republican,Republican,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15,85,50,100,(7) 7. Strong Republican,(05) 5. Slightly conservative,
301932,(1) 1. Democrat,Democrat,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,60,50,70,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
301938,(2) 2. Republican,Republican,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,15,70,70,100,(7) 7. Strong Republican,(06) 6. Conservative,
301941,(3) 3. Independent,Independent,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,70,15,85,15,(3) 3. Independent-Democrat,(02) 2. Liberal,
301942,(1) 1. Democrat,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,15,50,50,(2) 2. Not very strong Democrat,(05) 5. Slightly conservative,
301944,(1) 1. Democrat,Democrat,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,70,50,50,50,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
301946,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,15,50,50,(4) 4. Independent,(99) 99. Haven't thought much about this,
301947,(3) 3. Independent,Independent,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,50,50,30,85,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
301948,(2) 2. Republican,Republican,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,50,85,(7) 7. Strong Republican,(05) 5. Slightly conservative,
301950,(3) 3. Independent,Independent,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50,60,15,60,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
301953,(2) 2. Republican,Republican,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,100,0,70,(7) 7. Strong Republican,(06) 6. Conservative,
301955,(2) 2. Republican,Republican,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,70,30,70,(7) 7. Strong Republican,(06) 6. Conservative,
301956,(1) 1. Democrat,Democrat,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,100,0,50,50,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
301958,(1) 1. Democrat,Democrat,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,100,50,100,100,(1) 1. Strong Democrat,(02) 2. Liberal,
301959,(1) 1. Democrat,Democrat,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,85,15,100,40,(1) 1. Strong Democrat,(01) 1. Extremely liberal,
301961,(1) 1. Democrat,Democrat,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,70,30,70,100,(2) 2. Not very strong Democrat,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
301967,(1) 1. Democrat,Democrat,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,80,80,50,50,(1) 1. Strong Democrat,(06) 6. Conservative,
301968,(1) 1. Democrat,Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,70,100,(1) 1. Strong Democrat,(06) 6. Conservative,
301969,(3) 3. Independent,Independent,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,15,30,40,60,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
301970,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,50,60,50,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
301971,(3) 3. Independent,Independent,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,85,15,(3) 3. Independent-Democrat,(02) 2. Liberal,
301974,(2) 2. Republican,Republican,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,70,50,60,(7) 7. Strong Republican,(05) 5. Slightly conservative,
301977,(1) 1. Democrat,Democrat,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,30,70,60,(2) 2. Not very strong Democrat,(02) 2. Liberal,
301980,(2) 2. Republican,Republican,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,60,15,70,(7) 7. Strong Republican,(06) 6. Conservative,
301981,(3) 3. Independent,Independent,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,70,70,(3) 3. Independent-Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
301982,(2) 2. Republican,Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,85,0,85,(6) 6. Not very strong Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
301983,(2) 2. Republican,Republican,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,100,70,70,(7) 7. Strong Republican,(05) 5. Slightly conservative,
301984,(1) 1. Democrat,Democrat,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,50,60,60,(1) 1. Strong Democrat,(02) 2. Liberal,
301985,(3) 3. Independent,Independent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,50,50,,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
301988,(2) 2. Republican,Republican,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,40,60,60,50,(6) 6. Not very strong Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
301990,(2) 2. Republican,Republican,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,60,0,100,(7) 7. Strong Republican,(07) 7. Extremely conservative,
301992,(1) 1. Democrat,Democrat,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70,15,85,30,(1) 1. Strong Democrat,(02) 2. Liberal,
301993,,NA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,50,50,,(03) 3. Slightly liberal,
301999,(2) 2. Republican,Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,60,(7) 7. Strong Republican,(99) 99. Haven't thought much about this,(3) 3. Moderate
302001,(1) 1. Democrat,Democrat,,,,,,,,,,,,,,,,,40,70,,,(1) 1. Strong Democrat,,
302007,(1) 1. Democrat,Democrat,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,60,40,60,30,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
302009,(2) 2. Republican,Republican,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,40,60,60,(6) 6. Not very strong Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
302014,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,30,30,,,(4) 4. Independent,,
302016,(2) 2. Republican,Republican,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,15,60,0,85,(7) 7. Strong Republican,(07) 7. Extremely conservative,
302019,(2) 2. Republican,Republican,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,25,35,50,60,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
302023,(3) 3. Independent,Independent,,,,,,,,,,,,,,,,,50,50,,,(3) 3. Independent-Democrat,,
302027,(2) 2. Republican,Republican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,85,(6) 6. Not very strong Republican,(06) 6. Conservative,
302029,(2) 2. Republican,Republican,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,15,60,30,70,(6) 6. Not very strong Republican,(06) 6. Conservative,
302030,(1) 1. Democrat,Democrat,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,85,30,85,40,(1) 1. Strong Democrat,(02) 2. Liberal,
302032,(5) 5. Other party SPECIFY,Other,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,70,40,60,(4) 4. Independent,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
302033,(2) 2. Republican,Republican,,,,,,,,,,,,,,,,,40,60,,,(6) 6. Not very strong Republican,,
302034,(1) 1. Democrat,Democrat,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,60,30,70,40,(2) 2. Not very strong Democrat,(03) 3. Slightly liberal,
302037,(3) 3. Independent,Independent,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,60,40,60,50,(3) 3. Independent-Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
302040,(3) 3. Independent,Independent,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,60,40,60,(4) 4. Independent,(05) 5. Slightly conservative,
302044,(3) 3. Independent,Independent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,60,50,40,(3) 3. Independent-Democrat,(04) 4. Moderate/ middle of the road,(3) 3. Moderate
302047,(1) 1. Democrat,Democrat,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,90,15,40,90,(1) 1. Strong Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
302048,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,80,80,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(2) 2. Conservative
302050,(1) 1. Democrat,Democrat,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,70,0,60,50,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
302052,(3) 3. Independent,Independent,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,50,30,60,(5) 5. Independent-Republican,(05) 5. Slightly conservative,
302053,(3) 3. Independent,Independent,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,40,15,85,85,(3) 3. Independent-Democrat,(02) 2. Liberal,
302054,(3) 3. Independent,Independent,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,50,50,50,50,(4) 4. Independent,(99) 99. Haven't thought much about this,(1) 1. Liberal
302058,(3) 3. Independent,Independent,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,100,,10,(3) 3. Independent-Democrat,(99) 99. Haven't thought much about this,(2) 2. Conservative
302067,(3) 3. Independent,Independent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,60,50,(4) 4. Independent,(99) 99. Haven't thought much about this,(2) 2. Conservative
302069,(5) 5. Other party SPECIFY,Other,,,,,,,,,,,,,,,,,50,50,,,(5) 5. Independent-Republican,,
302070,(0) 0. No preference (FTF ONLY),No Party,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,(5) 5. Independent-Republican,(99) 99. Haven't thought much about this,(2) 2. Conservative
302074,(2) 2. Republican,Republican,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,60,0,85,(6) 6. Not very strong Republican,(06) 6. Conservative,
302075,(3) 3. Independent,Independent,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15,60,(5) 5. Independent-Republican,(06) 6. Conservative,
302076,(2) 2. Republican,Republican,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,85,(7) 7. Strong Republican,(06) 6. Conservative,
302077,(3) 3. Independent,Independent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,40,70,50,(5) 5. Independent-Republican,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
302078,(2) 2. Republican,Republican,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,50,50,(6) 6. Not very strong Republican,(05) 5. Slightly conservative,
302080,(1) 1. Democrat,Democrat,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,85,15,85,50,(1) 1. Strong Democrat,(04) 4. Moderate/ middle of the road,(1) 1. Liberal
